code,name,date,close,score,ret_3m,ret_3m_6m,ret_6m_9m,ret_9m_12m,price_12m,rs_rating
458870,씨어스테크놀로지,2025-12-03,123400.0,1.080763382301508,1.5183673469387755,1.6386645126548196,0.3456521739130435,0.38276553106212424,9980.0,98
042520,한스바이오메드,2025-12-03,29250.0,1.1534957920564533,2.8639365918097752,-0.0745721271393643,0.0186799501867995,0.09549795361527967,7330.0,98
009620,삼보산업,2025-12-03,1851.0,1.6179678025821493,0.014246575342465753,0.16168045830681094,-0.28100686498855837,8.180672268907562,238.0,98
327260,RF머트리얼즈,2025-12-03,21750.0,0.8437925231643874,2.0763790664780766,0.29014598540145986,-0.10163934426229508,-0.1223021582733813,6950.0,98
450140,코오롱모빌리티그룹,2025-12-03,11080.0,0.9146737857886519,1.7874213836477988,0.7666666666666667,-0.20071047957371227,0.43256997455470736,1965.0,98
131090,시큐브,2025-12-03,4010.0,0.7021644318027903,-0.03140096618357488,0.022222222222222223,3.5,0.0514018691588785,856.0,97
298380,에이비엘바이오,2025-12-03,201000.0,0.7653812648202646,1.1943231441048034,0.17737789203084833,0.9646464646464646,0.29623567921440264,30550.0,97
012210,삼미금속,2025-12-03,10250.0,0.7805607332438075,1.4939172749391727,-0.007246376811594203,0.8078602620087336,0.11435523114355231,2055.0,97
263920,휴엠앤씨,2025-12-03,3870.0,0.7552471798224044,-0.18008474576271186,4.2386237513873475,-0.06825232678386763,-0.03396603396603397,1001.0,97
042510,라온시큐어,2025-12-03,9790.0,0.7224727402160712,-0.04580896686159844,0.09615384615384616,3.4571428571428573,0.1506849315068493,1825.0,97
160190,하이젠알앤엠,2025-12-03,58500.0,0.640079223997198,0.6981132075471698,-0.0350140056022409,0.07854984894259819,1.7606338615512926,11990.0,97
307280,원바이오젠,2025-12-03,6010.0,0.8125768515575063,0.09074410163339383,-0.026501766784452298,4.0132860938883965,-0.10538827258320127,1262.0,97
466100,클로봇,2025-12-03,43200.0,0.7261678257972349,1.2570532915360502,0.0764904386951631,0.07108433734939759,0.9691577698695136,8430.0,97
097230,HJ중공업,2025-12-03,22400.0,0.6374296491690212,0.1864406779661017,1.5792349726775956,0.12788906009244994,1.1071428571428572,3080.0,97
043260,성호전자,2025-12-03,2905.0,0.6598840134580892,1.758784425451092,-0.0859375,-0.056511056511056514,-0.0757002271006813,1321.0,97
950160,코오롱티슈진,2025-12-03,82800.0,0.7244370328180709,1.2348178137651822,-0.0874384236453202,0.10626702997275204,1.1337209302325582,17200.0,97
089970,브이엠,2025-12-03,27100.0,0.6305118025086227,1.2050447518307568,-0.03984375,0.4333706606942889,0.34894259818731116,6620.0,97
445680,큐리옥스바이오시스템즈,2025-12-03,89500.0,0.6859852200090456,1.115839243498818,0.41235392320534225,1.0263870094722598,-0.24049331963001028,19460.0,97
199430,케이엔알시스템,2025-12-03,25300.0,0.7031622661495085,1.4828263002944062,0.45571428571428574,-0.3055555555555556,0.4,7200.0,97
030350,드래곤플라이,2025-12-03,973.0,0.7861932322895848,0.0,0.0,-0.19983552631578946,4.1308016877637135,237.0,97
394800,쓰리빌리언,2025-12-03,14240.0,0.738226386104313,1.4135593220338982,-0.11010558069381599,0.08866995073891626,0.8854489164086687,3230.0,97
226950,올릭스,2025-12-03,121400.0,0.763956011335136,0.9644012944983819,0.23353293413173654,-0.040229885057471264,1.697674418604651,19350.0,97
007660,이수페타시스,2025-12-03,139700.0,0.7303471584375291,1.0975975975975976,0.6184690157958688,-0.010817307692307692,0.8488888888888889,22500.0,97
049630,재영솔루텍,2025-12-03,2220.0,0.6834767357737012,1.5664739884393064,0.028537455410225922,0.18953323903818953,0.06636500754147813,663.0,97
389470,인벤티지랩,2025-12-03,78300.0,0.6454527030435309,0.7635135135135135,0.08029197080291971,1.5543816034804225,0.06556291390728476,15100.0,97
089890,코세스,2025-12-03,27300.0,0.6431754946611504,1.2358722358722358,0.734375,-0.21428571428571427,0.22404371584699453,7320.0,97
222800,심텍,2025-12-03,57200.0,0.6780204540659484,1.2431372549019608,0.3614522156967432,0.017934782608695653,0.5244407622203812,12070.0,97
084670,동양고속,2025-12-03,21350.0,0.6419852718078266,1.5816203143893592,0.11756756756756757,0.037868162692847124,-0.10875,8000.0,97
413630,씨피시스템,2025-12-03,4865.0,0.753557181651657,1.8284883720930232,0.35968379446640314,-0.2589338019917985,0.010059171597633136,1690.0,97
090360,로보스타,2025-12-03,78000.0,0.7853924023613743,1.8415300546448088,0.11359026369168357,-0.07330827067669173,0.20361990950226244,22100.0,97
222810,세토피아,2025-12-03,5400.0,0.8,0.0,0.0,4.0,0.0,1080.0,97
208710,포톤,2025-12-03,2300.0,0.7441899328741435,0.05263157894736842,-0.1596153846153846,3.1467304625199364,0.6285714285714286,385.0,97
356860,티엘비,2025-12-03,67900.0,0.7433509436895849,1.2262295081967214,0.7163759144625774,-0.15781990521327013,0.7057396928051738,12370.0,97
233990,질경이,2025-12-03,2050.0,0.6256860570033714,1.4203069657615113,0.05875,0.22137404580152673,0.007692307692307693,650.0,96
019660,글로본,2025-12-03,2500.0,0.5096799175684149,-0.09420289855072464,-0.028169014084507043,1.4695652173913043,1.2954091816367266,501.0,96
000660,SK하이닉스,2025-12-03,552000.0,0.521115505450007,1.0520446096654275,0.2688679245283019,0.057356608478802994,0.17526377491207504,170600.0,96
098460,고영,2025-12-03,28800.0,0.5882780709509876,0.9726027397260274,-0.039473684210526314,-0.19873484449130205,1.2343934040047113,8490.0,96
000155,두산우,2025-12-03,545000.0,0.5980744911059961,0.6148148148148148,-0.024566473988439308,1.2108626198083068,0.5744466800804829,99400.0,96
402340,SK스퀘어,2025-12-03,310500.0,0.5783921807921419,1.0838926174496644,0.31625441696113077,0.1940928270042194,0.21382842509603073,78100.0,96
187790,나노,2025-12-03,3420.0,0.4932746476761085,0.8104817363684489,0.8483365949119374,-0.002926829268292683,0.0,1025.0,96
060240,스타코링크,2025-12-03,1976.0,0.5315312844075146,0.0,0.0,2.244663382594417,0.41299303944315546,431.0,96
353200,대덕전자,2025-12-03,49900.0,0.5534497580999875,1.0748440748440748,0.5760157273918742,-0.20520833333333333,0.24675324675324675,15400.0,96
090710,휴림로봇,2025-12-03,5610.0,0.6039395683911721,1.2,0.23786407766990292,-0.1889763779527559,0.5708101422387136,1617.0,96
